Q52,Q440,Q217,Q266,Q423,Q393,Q284,Q351,Q199,Q6,Q298,Q478,Q36,Q264,Q276,Q404,Q329,Q20,Q183,Q229,Q367,Q111,Q490,Q495,Q426,Q110,Q211,Q81,Q342,Q218,Q369,Q372,Q293,Q391,Q51,Q364,Q382,Q460,Q70,Q422,Q172,Q238,Q256,Q128,Q389,Q491,Q431,Q155,Q397,Q71,Q335,Q330,Q310,Q483,Q76,Q126,Q253,Q411,Q485,Q304,Q383,Q338,Q327,Q254,Q139,Q3,Q488,Q425,Q477,Q117,Q141,Q230,Q314,Q449,Q358,Q403,Q463,Q282,Q416,Q197,Q255,Q64,Q499,Q474,Q243,Q10,Q317,Q278,Q73,Q302,Q443,Q114,Q344,Q301,Q85,Q270,Q280,Q346,Q414,Q316,Q22,Q249,Q152,Q245,Q471,Q209,Q455,Q466,Q406,Q233,Q1,Q63,Q444,Q459,Q498,Q50,Q147,Q159,Q482,Q24,Q98,Q475,Q362,Q54,Q447,Q279,Q267,Q328,Q82,Q341,Q287,Q286,Q241,Q221,Q19,Q356,Q347,Q167,Q340,Q412,Q271,Q376,Q178,Q387,Q326,Q295,Q38,Q226,Q315,Q401,Q27,Q476,Q187,Q448,Q171,Q202,Q312,Q421,Q150,Q418,Q186,Q359,Q453,Q419,Q437,Q277,Q242,Q288,Q60,Q469,Q72,Q388,Q175,Q32,Q240,Q62,Q97,Q224,Q313,Q337,Q119,Q489,Q405,Q216,Q456,Q138,Q58,Q120,Q203,Q381,Q269,Q417,Q451,Q467,Q41,Q207,Q200,Q170,Q262,Q380,Q432,Q65,Q112,Q222,Q308,Q348,Q441,Q88,Q129,Q184,Q46,Q75,Q247,Q415,Q2,Q136,Q56,Q368,Q446,Q427,Q409,Q17,Q7,Q289,Q439,Q83,Q33,Q244,Q234,Q385,Q47,Q470,Q57,Q5,Q332,Q101,Q465,Q400,Q122,Q350,Q274,Q407,Q177,Q109,Q291,Q220,Q193,Q86,Q309,Q92,Q237,Q457,Q435,Q77,Q180,Q294,Q78,Q8,Q14,Q377,Q113,Q275,Q23,Q357,Q352,Q487,Q311,Q149,Q479,Q331,Q144,Q169,Q481,Q305,Q472,Q74,Q398,Q194,Q4,Q29,Q354,Q118,Q140,Q214,Q153,Q392,Q137,Q268,Q176,Q384,Q390,Q9,Q164,Q18,Q103,Q235,Q333,Q321,Q100,Q420,Q198,Q227,Q145,Q325,Q80,Q104,Q363,Q79,Q90,Q299,Q210,Q135,Q69,Q436,Q413,Q300,Q61,Q123,Q42,Q261,Q142,Q26,Q251,Q179,Q99,Q371,Q133,Q116,Q108,Q292,Q94,Q394,Q223,Q146,Q16,Q375,Q212,Q486,Q191,Q205,Q236,Q353,Q429,Q228,Q181,Q107,Q248,Q204,Q434,Q473,Q497,Q160,Q106,Q43,Q213,Q355,Q91,Q370,Q493,Q458,Q492,Q366,Q306,Q252,Q13,Q379,Q395,Q259,Q433,Q349,Q161,Q0,Q37,Q45,Q263,Q343,Q102,Q462,Q151,Q272,Q378,Q174,Q96,Q188,Q185,Q67,Q158,Q127,Q402,Q322,Q424,Q494,Q40,Q208,Q361,Q438,Q360,Q87,Q28,Q365,Q320,Q182,Q283,Q48,Q195,Q334,Q285,Q445,Q168,Q162,Q265,Q318,Q442,Q246,Q134,Q125,Q215,Q166,Q319,Q192,Q399,Q374,Q410,Q105,Q250,Q44,Q131,Q201,Q31,Q324,Q290,Q189,Q336,Q231,Q281,Q15,Q21,Q55,Q143,Q39,Q307,Q89,Q165,Q95,Q232,Q157,Q196,Q260,Q34,Q303,Q173,Q454,Q297,Q258,Q163,Q396,Q480,Q239,Q464,Q115,Q273,Q25,Q156,Q296,Q11,Q121,Q53,Q93,Q219,Q468,Q323,Q430,Q496,Q12,Q68,Q190,Q154,Q345,Q59,Q66,Q35,Q408,Q30,Q461,Q124,Q339,Q49,Q132,Q428,Q206,Q452,Q484,Q225,Q84,Q130,Q148,Q386,Q257,Q373,Q450
user3099424836,80,4,68,3,,80,,,,,80,,,,,,80,,,,80,,,,,,,88,,,,80,,48,79,80,,,,80,,80,,,,,,80,,,,,,47,,,,,,,,,,,,,,,,,80,,,,,,,,80,,,,,,80,,,,,80,,80,,,,,,,,80,,,,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,,,,80,,,,,,,,,,,,,,,,80,,,68,,,,,,,,,,,,,,,,80,,,,,,,,,,,,68,80,,,,,,,,,,80,,,,,,,,,,,,,,,,,,,80,,,,,80,,,,,,,,,,,48,,,,3,,81,,,,,,,,,,,,80,,80,,,,68,,,,80,,,,,,,,,80,,,,,,,,,,,,88,,,80,,,,80,,,,,,,80,,,,88,,,,,,,,,,,,,,80,,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,,,,,,,88,,,,,3,,,,,,,,,,,,,,,,,,,,68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,,,,80,,,,,,,,,48,,,,80,,,,,,,,,,,80,81,,,,,,,80,,,,,,,,,,80,,,,80,80,80,,,,,,,,,,,,,,,,,,,,,,,,88,,,,,,,,,80,,,,,
user691869798,87,100,72,22,74,16,31,67,91,40,57,64,82,,,67,,,,67,,,,,87,,,,67,,,,,,,,,,87,,,,87,,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67,,,,,,,,,,,22,,,,,,40,,,,,87,,,,,,,,,,,88,,87,,,,,,,,,,87,,,,,,,67,,,87,87,,21,,,,,,,,,67,,,23,,,,,,,,,,,22,,67,,,,,,,,89,,87,,,87,,,,,,87,,,,,,,,,,,,,87,57,,,,67,,,,,,,,,,67,,,,,,,,,,,,87,,,,,,67,,,,,,,,,,,,,,,,,,,,,,,,,,,,57,,,,,,,,,,,,,67,,,,,,,,,,,,,,,,,87,,,,,,,,,,,,57,,,87,,,,,,,,,,,,,,,,,,,,,,,,87,,,,,,,,,,,,,,,,,,,,,,57,,,,,87,,,,,,,,,,67,,,,,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,,,,,,,,,,,,,,,,,,,,57,,,87,,,,,,,,87,,,57,,,,,,,,,,,,,,,,,,,67,,,87,,,
user3648234255,58,75,49,46,37,100,40,5,50,20,9,28,40,76,78,,37,,,,,,,,,37,,,20,,,,,20,58,,,,,,40,75,75,,,,,,,,,,,,37,,,,,,,,,,73,20,,,,,,,,,,,,,,,,,75,,,,,,20,,,,,,,,,,,,,75,,,,,,,75,76,,,,,,,73,,,,,,,,,,,,75,,,,,75,,,20,,,,74,,,,,,,,,,,,,,,,,75,,75,,,,,,,,,,,,,,,,,,74,,,,,,,,,,75,,75,,,,,,,,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75,,,,,,,,,,,,,,,,,,,,,,,,,,75,,,,,,20,,,,,,,,,,,,,,,,,,,,,,75,20,,,,,,,,,,,,,,,75,,,,,,,,37,,,73,,,,,,,,,,,,37,20,,,,,,,,,,,,74,,,,,,,,,37,,,,,,,,,,,37,,,,,,75,,,,,,,,,75,,,,75,,,,,,,,,,75,,,,,,75,,,,,,74,,,,,75,37,,,,75,,,,,,37,,,,,75,,,,,,,40,,,,,75,,,75,,,,,,,,,,,,,,75,,,,,,,75,,,,74,,,,,,,,,,,,,,,,,75,,,,,,,,,,,,,,,,,75,
user2721599132,75,95,9,26,94,73,17,25,26,31,31,87,89,56,70,,,,,,,,,,75,75,,,,,,,,75,,,,,,,,73,26,,,,,70,,,,,,,,,,,,,,,,70,,,,,,,,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75,,,,,,,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,,,,,,75,,,,,,,31,75,,,,,,,,,,,,,,,,,,,,,,95,,73,,,,,,,,,,,75,,,,,,,,,,,,,,,,,,26,,,,26,,,,,,,,,,89,,,,,,,,,,,,,,75,26,,,,,,,,,,,,,,,,,,,,26,,,,,,,,74,,,,,75,,,,,,,,,,,,,,,26,,,,,,89,,,,,,,,,26,,,,,,,,,,,95,89,,26,95,,,,,,,,,,,,,,,,,94,,,,,26,,,,,,,,,,,,,,,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31,,,,,,,,,,,95,,,,75,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89,,,,,,,,,,75,,89,,,,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
user1074046,44,57,32,32,9,8,64,88,58,84,68,73,39,11,44,84,11,85,87,49,24,100,14,87,62,87,11,36,34,29,,,,,,,,,,,,,,,,,,,,,,,,,32,,,,,,,,,,44,,,,,,,58,,,68,,,,,,,,,,,,,,,,,,,,,,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58,,,,,,,,,,,,,,8,,,,,,,,,,,,57,,,,,,,,,,,,11,,,,,,,,68,,,44,,8,,,,,,,,,,,44,,,,,,,,,,,,,,,85,,,,,,44,,,,,,,,,,,,,,,,,,,,,44,,,,,,,,,,,,,,,,,,,,,,,44,,,,,,,,58,,,,,,,,,,58,,,,,,,,,,,84,,,,,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57,,11,,,,,,,,58,,,,,57,,,,,,,,,,,,,,,,,,68,,,,84,,,,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,8,,,,,,,,,,,,,42,,,,,,,,57,,,,68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68,,57,57,,
user2798925675,61,7,24,60,81,35,68,66,90,42,28,11,99,61,46,69,26,37,55,22,72,,,,,81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61,,,,,,,,,,,,,,,,,,,35,,,,68,,81,,,,,,,,,,61,,,,81,,,,,,,,,,61,68,24,,,,,,,,,,24,,,,,7,,,,,,,,22,24,,,,,,,,,,,,,,,,,,,,,46,,,,,,7,61,,,,,,,,,,,,,,81,,68,,,,,,,61,,,,,,,61,61,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,68,,,,,,,,,,,,,,,,,,,,,,,35,,,,22,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61,,,,,,,,,,,,,,7,,,,,,7,,,,,,,,,,,,,,,,,,,7,,,,,,,,,81,,,,,,,7,,,,,,,,,,35,,,,,,,81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81,,,61,61,,81,,,,,,,,,,,,,,,,,,,61,,,,,,,,60,,,8,,,,,,,,,55,,,,,,,,,,,,,,,,,,,,,,,7,,,,,68,,,,,,,,,,,,61,,,,,35,,,,,,,99,,,,,,
user2752336621,14,92,59,97,88,60,49,88,96,25,57,91,18,33,66,93,53,3,3,66,45,44,0,34,80,50,84,88,50,63,80,42,76,96,14,,,14,,,,,,,,14,,,,,80,,,,,,,,,,,,,,,59,,,14,,,,,,,,,,,,,,,,,,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44,,,,,,,,,14,,,,,,,,84,,,,,,,,,,15,,,,96,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,,,,,,,,,13,,,,,,,,,,63,,,,44,,,,,,,,,,,,,63,,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,,,,,,,,,,,,,,,,,,,,,,14,,,,,,,,,44,,,,,,,,,,,,,,,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59,,,,,,,,,,,,,,93,,80,,,,44,,,,,,,,,,,,14,,,96,,59,,,,,,,,,59,,,,,,,,,,96,,,,,,,,,,,,,,,,,,,,,88,,,,,,84,,,,,,
user2259727596,48,74,15,68,3,10,18,54,1,75,48,73,14,78,34,78,,,,18,,,,,,78,,,,,,,,,,,,,,,,18,,,,18,,,68,,,,,,18,,68,,,,,,,,,,,,,,48,,,,,18,,,,,,,,,,,18,,,68,,,,,,48,,,48,,,,,,,,,,,,,,,,,,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54,,,,,,,,18,,,,,,54,,18,,,,,,,,,,,18,,,,,,,,54,,,,,,68,,,,,54,,,,,,,,,,,,,,,,68,,,,,,48,,,,,,54,,,,,,,,,,,,,,,,,,,,,,,50,,,,,,48,,,,,,,,,,,,,,,,,,,,54,,,,,,,,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54,48,,,,,,,,,,,54,,,,,,,,,,,18,,,52,,,48,,,,,,,,,48,,,,,,,,,,48,,,,,,,,,,,,,,,,,,,,78,,,,,,,,,,18,,48,,18,,,,,48,,,18,,,,,,,,,48,,,,,,,,,,,,,,,,,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,,,18,,,68,52,,,
user1000612162,31,34,30,3,96,49,83,53,39,76,87,5,60,92,14,60,74,21,96,71,90,50,17,76,52,97,,,,,,,,,,31,,31,,,,,,,,53,,,,,,,,,,,,,31,,,,,,,,,,,34,,,,,,,,,,,34,,,,,,,,31,,,,31,,,,,53,,,,,,,,,,,,,,,,,,,,,,,,34,,,21,,,,,,,,,,,,,,,,87,,,,,,,,,,,,,,,,,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31,53,,,52,,,,35,,,,,,,,,,,31,,,,,,,96,,,,,,,,,,,,,,,,,,,34,31,,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33,,,,,,83,,,,,,,,,,,,,,,96,,,,,,,,,,31,,,,30,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83,,,,,,,,,,,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,,,,,,,,,83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,,,,,,,,,,,,,,,,,,,,,31,,,,,,,,,,,,,,,,,,,97,,,,,,,,,,,,,,,30,,,,,,,,
user678396849,48,93,51,43,25,64,69,99,52,53,91,30,21,51,1,35,32,55,33,24,28,63,53,13,33,11,16,98,70,64,89,42,86,68,12,52,75,23,51,86,,,,,,,,,,,,,,,,,,,,,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,86,,,,,,,,,51,,,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,,52,,,,,,,,,,,,,,,,,,,,93,,,43,,,,,,,,,,,,,25,,,,,,,53,,,,,,,53,,,12,,,,,,,,,,,,,,,,,,,,,,,70,,,,,,,,,,,70,,26,,,,,,,,,,63,,,,,,86,,53,12,,25,,,,,,,,,,,,,,,,,,,,30,25,,,,25,,,,,,98,,,,,,,,,48,,,,,25,,,25,,,,,,,,,,,,,,,,,,,,94,,25,,,98,,,,,,,,,,93,,,,,,,,,,63,,,,,,,,,,,,,43,,,,,,,,,,91,,,25,,,,,,,,,,,,,,,,,,,,25,,,,,,,,,,,,,,,,,53,,,,,,,,,,12,,,,,,,93,,,,,,70,,70,,,,,53,,,,,,,,,,25,63,,,,,,,,,,,,,,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
user2308930173,4,54,15,0,56,51,26,24,32,71,94,16,81,56,18,76,22,72,35,87,83,100,72,1,13,70,40,95,38,59,41,59,9,,,,,,,,,,,,100,,,,,76,,,,,,,,,,,,,13,,,,32,,,,1,,,,,,,,,,,,,,,,,51,4,,,26,,,,,,,,,,,,,,,,,,,,,,,56,,56,24,,,,,,,,,,,,,,4,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,4,,,,,,,4,,,,,,,,,,,,,,,,,,87,,,,,,,41,4,,,76,,94,,,,,,,,,,,,,,,,,,,,,,,,,,,41,,76,56,,,,,81,,,,,56,,,,,,5,,76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,,,,,,,,,,,1,,,,,,,,24,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,,,,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,,,,13,,,,,,,,,,,,,,,,,,,,,,51,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,4,,,,,51,,,4,,,,,,,,,,,,24,,,,,,,,,,,,,95,,,,,,,,,,,,,,,,4,,,,5,,,,,,,,,,,,,,,,,,,,,
user4056339594,73,13,93,98,44,25,90,57,46,55,21,77,10,33,51,61,58,48,89,46,65,36,31,93,,,,,,,,93,,,,,,,,,,,93,,,,,,,,,,,,,93,,,,93,,,,,,,,,,,,,,,,36,,,,,46,,,,31,,,,,,,,,,,,,,,,,,,,,,,,,,,73,,,,,,,,,90,,,,,,,93,93,73,,,,,,,,,,93,,,,,,,,,,,,,,,,,,,,,73,,,,,,,,,,,,73,,,,,,,,,,,,,,,,,,,,21,,94,,,,,,,,,73,,,,,,,,,,,,,,,,,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93,,72,,,,,,,,,,,73,,,,,,,93,,93,,,,,,21,,10,,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,72,,,,,,21,46,,90,,,,,,73,,93,,,,,,,,,,,,,93,,25,,,,46,,,,,,,,73,,,,,,,,,,,,21,,,25,,73,,,,,,73,36,36,93,,,,,,93,,,,73,,,,,,,,,,,,,,,,,,,,,25,,,73,,93,,,,,,,,,10,,,58,,,,,,,,,,,,,,,,,74,,,,25,73,,,,,,,,,,,,,,,,,,,,,,,,,93,,,,,,,,,,,73
user3164415732,17,10,79,41,77,4,74,48,0,56,97,90,22,31,62,4,27,40,18,55,26,95,84,78,31,97,49,,,,,,77,,,95,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,,17,,,,,,,,,,,,,,,,,,,,,,,,,79,,,,,,,,79,,79,4,,,,,,,,,,,,41,,79,,18,,,79,,17,,,,,,,,79,,,,,,17,,17,,79,,,,,,,,,,,,,,17,,,,,,,,,,,,,,,79,,,,,,,,,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,,,74,,,,62,,,,,,74,17,,,,,,,,,,,,,,,,,,,79,,,,,,,74,,,,,,,,,,,,,,,,,,,79,,,,,,,79,,,,,,,,,,,74,,79,,,,,,,,79,,,,,17,,,17,,,,,,,,,,,,,,,,17,,,,,,,79,,,,,,,,,,17,,,,,,55,,,,,,,,,,,,,62,,,,,,,,79,,79,,,,41,,,,,,78,,,,,,,,41,,,,,,,,,,,79,,17,,17,,,,,,17,,,,,,,,,,,,,,,17,,,,,,74,,,,77,,,,,74,,,,,,,,,,,,,,79,,,,,17,,,41,,,,,,,,,,,,,,,,77,17,,41,17,,,,16,,41,,,,,,,,79,,,,,,,,,
user305592824,76,23,92,33,0,85,82,20,41,7,10,45,60,72,22,1,94,36,,,,,,10,,,,,,,,,,94,,,,,,,,,,,86,,,,,,,,,,,,,,,94,,,,10,75,,,,23,,,,,,,,,,,,,0,,,,,41,,,,,82,,,,,,60,,,,,,,,0,,,,,,,,,,,85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82,,,,,,,,,92,,,,,,,,,22,,,,93,,,,,,,,85,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,82,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82,,,,,,10,,,,,,,,82,,,11,,,,,,,,94,,,,,23,,,,0,,,,,,,,,23,,,,,,,,,,,,94,,,,,,,,,,,,,,,,,,,,,,,,82,,,,,,,,76,,,,,,,,,,,,,60,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,10,,,,,,,82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82,,,,,,,,,,,,,,,,,82,60,,,,,,,,,,,,,0,,,,,,,,,,,,10,,94,,,,,,94,,82,
user3934951147,21,10,32,73,94,57,11,10,100,71,96,17,45,92,68,2,99,45,61,67,3,29,,,,45,,,,,,,,,,,,73,,,,,,,,,32,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73,,,,,,,,,,,,,,,,73,,71,,,73,,,,,45,,,,,,,,,,,,,,,,,,,,,,,,,32,73,,,,,,,,,,,,,,73,,,,,,,,,,10,,,,,,,,,,,,,57,,,,,,,,,,,,,32,,73,,,,,,,73,,73,,,,,61,73,,,,,,,,,73,,71,,,,,,,,73,,,,,,,,,,,,,,,73,,,,,,,,73,,,,,,,,,,,,,,,,73,,,,,,,,,,,,,,,,,,73,,,,,,,,,,,,,,,,,,74,,,32,,,,,,,,71,,,,73,,,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,,,,,,,,,,,,,,23,57,,,,,,,,,,,,,,,73,,,,,,,,,,,73,,71,,,,,,,,,73,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73,,,,,,,,,,,,,,,,,73,,,,,,,,,,,,,10,,,73,,,,,,,,,,
user2681379787,37,77,6,69,89,0,31,87,20,91,39,45,16,67,11,25,61,6,17,100,16,2,50,45,86,72,67,33,,,,,,,,,,,,,,,25,,,,,,,91,,,,,,,0,,,,,,,,,,,,,,36,89,,,39,,,37,,77,,77,,,,77,,,,,,,,,69,,,,,,,,,,,,,,77,,,,,,,,,,,,,,,,0,,,,,,77,,,37,,,,,,,,,,,,,,77,,,,69,,,,,,,,76,,,,,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69,77,,,,,,,0,,,,,11,,,,,,,,,,,,,,,,,17,37,,,,,,,,,,,,,,,,,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37,,,,69,89,,,,6,,,,,,,,,,,,,,,,,,,,77,,,,,,,,,,,77,,2,,,,,,,,,,77,,,,,,,,,,91,,76,,,,,77,,,,,,,,,,,,,,,,,,,,45,,,,,,,,,37,,,,,6,,,,,,,37,31,,,,,,,,,,,,,,,,,,,77,,69,,,,,,,,77,,77,,,,,,,,,,,,,,37,,,,,,,,,,,,,,,,,,,,,,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77,,,,31,,,,
user1057649729,9,15,14,7,5,99,0,28,76,,9,,,,,,,9,,,,76,,,,,,,,,,,,,,,,,,9,,,,,,,9,,,,,,,,,,,,,,9,,,,,,,,,,,,,,,,,,0,,,9,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,9,,7,,9,,,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,9,,,,,,,,,9,,,,,,,,9,,,,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,,,,,,,,9,,,,,,,,,,,,,,,,,8,,,,,,9,,,,,,,,,,,,,,,,,,9,,,,,,,,,76,,,,,,,,,,,,,,,,,,,7,,,,,,,,,76,,,,,,,,,,,,,,,,,,,,,,9,,,,,9,,,,,9,,,,,,,,76,,8,,,,,,,,,,,,,,,,,,9,,,76,,,,,,9,,,,,,7,,,,76,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,,,,,,,,,,,,,,,,,,
user2841268088,94,71,1,21,46,36,4,22,86,9,2,73,31,76,34,32,68,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,1,,1,71,,,,,,,,,,,,,,,,,,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,36,,,,,71,,,,,,,,,,,,,,,,,,71,,,,,,,,,,,,,,,,,,,,,,,,,,,,94,,,,,,,,,,,,,,,1,,,,94,,,,,,76,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71,,,,,,,1,,,,,71,,,,,,,,,,,,,,,,,,,,,,,,21,1,,,,,,,,71,,,,71,,,,,,,,,,,,,,,,,71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,71,,,,71,,,,,,,,,,,,,,86
user4249679116,83,77,77,85,50,48,47,60,22,57,25,34,1,26,62,92,89,83,34,40,96,26,32,67,47,56,69,0,87,57,90,7,88,52,14,20,97,51,37,31,97,62,,,,,,,,,,20,,,,,,,,,,,47,,,,,,62,,,,,,47,,,,,,,,,,,,,,,,,,,,50,,84,,,,,,,,,,,,,,,,60,,,,,,83,,,34,,,62,,,,,,,,,,82,,,,,,47,,,,,,,,83,62,50,,,37,50,,,,,,,,,,,,92,,,51,,,97,,,,,,,,,92,,60,,88,,50,,,,,,,,,82,,45,83,,,,,,,83,92,,,,,,,,92,,,,,,,,,,,,,,,,,50,83,,,,50,,,,,,,,,,,,,,,20,,,,,,,,,,92,,,,,,83,,50,62,,,,,,,,,,,,,,,,,,,,47,83,,,,,,,,,,,,,,,47,,,,,50,,,,,,,,,84,,,,,,,,83,,,,,,,,,,,,,,,,,,77,50,,49,,,,,87,,,,,20,,60,,,,,,,,,,,,,,,,,50,,,,,,,,,,,82,,,,,,,,,,,,,92,,,,,82,96,,,,50,,,,,,50,,,,,,,,,,,,,,,,50,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,,,25,,,49,,,,,,83,,,,,,,,,,,,88,,,,,
user3427886938,18,53,40,69,6,39,68,0,13,89,16,65,90,80,33,29,60,32,17,39,25,68,24,62,41,50,12,34,51,17,78,96,82,,,39,,,,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,,,,,,,,,,,40,,,,,,18,,,40,,,,39,,18,,,,,,,,,,41,,,,,40,,,,89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,,,,18,,,,,,,,,,,,,,,,,52,,,,,,,,,,25,,,,,,,,,,,,,17,,,62,,,,,,,,,,,40,,40,,,,,,,,6,,,12,,,,,,,,,,,,,,,,,,,,,,40,,,,,,,,,,,,41,,,18,,,,,,41,,,,,,41,,,,,62,,,,,,,,,,,,,,,,,,,,,40,,,40,,,,,68,,,40,,,18,,40,89,,,,,,,,,,,19,,,,,41,,,,41,,,89,,,,,,,,,,,,,,53,40,,,,,,,,,,40,,,,,,,,,,,,6,,,,32,,,18,32,,,40,62,40,,52,,,,,,53,,,,,,,,,,,,,18,,,,,,,,18,,,,,89,,,,,,40,,,,,,39,,,,,,,,,,,,,,,,,,,,,,,,40,,32,40,,41,,,,80,,18,,,,,,,,,,,,,,,,89,,,,,,,,,,,,25,,,,,89,,
