Q240,Q318,Q475,Q388,Q112,Q380,Q321,Q130,Q160,Q70,Q89,Q305,Q43,Q222,Q95,Q345,Q445,Q11,Q93,Q23,Q140,Q496,Q241,Q44,Q448,Q207,Q165,Q248,Q495,Q176,Q25,Q271,Q487,Q78,Q188,Q5,Q278,Q347,Q420,Q353,Q369,Q230,Q197,Q199,Q297,Q79,Q158,Q32,Q61,Q253,Q170,Q292,Q460,Q56,Q60,Q414,Q288,Q12,Q108,Q458,Q450,Q169,Q357,Q263,Q443,Q456,Q434,Q363,Q354,Q455,Q239,Q462,Q138,Q21,Q48,Q250,Q204,Q189,Q172,Q243,Q142,Q342,Q378,Q99,Q38,Q257,Q65,Q344,Q52,Q367,Q392,Q435,Q186,Q451,Q171,Q245,Q237,Q20,Q492,Q27,Q14,Q10,Q115,Q122,Q384,Q470,Q41,Q94,Q417,Q467,Q35,Q47,Q408,Q33,Q223,Q132,Q454,Q428,Q499,Q81,Q439,Q375,Q191,Q273,Q372,Q374,Q123,Q394,Q465,Q461,Q246,Q275,Q397,Q444,Q181,Q338,Q262,Q254,Q175,Q425,Q224,Q468,Q153,Q366,Q114,Q437,Q225,Q220,Q272,Q226,Q4,Q282,Q433,Q67,Q310,Q452,Q264,Q401,Q19,Q212,Q274,Q228,Q483,Q198,Q6,Q68,Q92,Q98,Q260,Q251,Q281,Q219,Q83,Q340,Q2,Q320,Q7,Q476,Q111,Q421,Q311,Q1,Q296,Q314,Q234,Q84,Q233,Q104,Q205,Q143,Q174,Q64,Q287,Q319,Q177,Q316,Q488,Q141,Q151,Q209,Q213,Q362,Q134,Q299,Q194,Q100,Q270,Q107,Q69,Q121,Q497,Q195,Q339,Q432,Q431,Q289,Q333,Q206,Q426,Q74,Q391,Q126,Q238,Q201,Q59,Q361,Q422,Q286,Q295,Q71,Q145,Q469,Q40,Q385,Q405,Q154,Q148,Q133,Q277,Q156,Q290,Q163,Q490,Q131,Q326,Q303,Q39,Q244,Q101,Q57,Q196,Q30,Q396,Q436,Q474,Q13,Q323,Q157,Q484,Q75,Q331,Q109,Q162,Q0,Q412,Q124,Q440,Q214,Q447,Q328,Q309,Q348,Q85,Q446,Q144,Q150,Q315,Q258,Q473,Q478,Q66,Q28,Q45,Q116,Q464,Q135,Q493,Q400,Q72,Q301,Q322,Q457,Q86,Q302,Q404,Q203,Q265,Q106,Q96,Q284,Q379,Q471,Q37,Q152,Q73,Q218,Q352,Q187,Q110,Q36,Q370,Q395,Q173,Q459,Q327,Q441,Q472,Q266,Q413,Q34,Q215,Q192,Q242,Q15,Q341,Q120,Q50,Q211,Q276,Q364,Q168,Q129,Q179,Q182,Q247,Q87,Q386,Q403,Q125,Q406,Q178,Q482,Q349,Q365,Q202,Q8,Q217,Q77,Q399,Q335,Q485,Q358,Q411,Q381,Q389,Q155,Q62,Q208,Q407,Q383,Q479,Q427,Q252,Q466,Q46,Q356,Q360,Q368,Q304,Q423,Q82,Q185,Q402,Q180,Q308,Q359,Q136,Q193,Q88,Q97,Q491,Q351,Q103,Q373,Q393,Q105,Q330,Q26,Q382,Q337,Q390,Q498,Q166,Q118,Q235,Q371,Q494,Q438,Q256,Q343,Q18,Q346,Q332,Q424,Q146,Q24,Q227,Q317,Q294,Q29,Q184,Q298,Q293,Q42,Q55,Q22,Q429,Q279,Q159,Q409,Q267,Q58,Q16,Q119,Q449,Q167,Q54,Q249,Q216,Q261,Q183,Q329,Q231,Q49,Q285,Q190,Q324,Q210,Q90,Q291,Q17,Q127,Q312,Q137,Q410,Q306,Q416,Q398,Q221,Q419,Q387,Q334,Q232,Q313,Q161,Q377,Q453,Q128,Q200,Q31,Q481,Q280,Q269,Q229,Q80,Q283,Q259,Q355,Q336,Q307,Q477,Q3,Q113,Q9,Q418,Q117,Q255,Q91,Q268,Q76,Q139,Q63,Q350,Q53,Q442,Q486,Q300,Q236,Q463,Q489,Q430,Q147,Q415,Q51,Q149,Q480,Q376,Q325,Q102,Q164
user877135732,98,46,36,5,80,12,59,73,68,75,43,93,80,56,4,45,29,,,,,,,,,,,,,,36,,,,,,,,,,,,,,,,,,,,,,,36,36,,,,,,,,,,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56,,,,,,,,,,,,,,,,,,,,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56,,,,,,,,,,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,,,,,,,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,,,,,,,,,,,,,,,,,,93,,,,,,,,,36,,,,,,,,,,,,,,,,,,97,,,,,,,,,,46,,,,,,,,,,,,,,,,,,,,,,,,
user1084791286,27,68,34,71,36,60,57,75,80,37,1,100,45,55,99,59,97,25,62,7,83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68,,,,,,,,,,,,,,,,,,,,,,,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27,,,,,,34,,,,,,,,,,,,,,,,,
user53417454,43,5,3,85,8,78,81,35,99,19,53,82,1,32,54,70,74,63,51,97,70,87,58,15,,,,,,,,85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,5,,,,,,78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,43,,,,,,,,,,,,,,,,,,,,,,,,,,,
user3116138418,32,97,4,76,43,9,5,47,10,66,69,45,93,80,0,92,27,38,94,4,39,90,37,22,58,26,17,,,,,,,,,,,,,,,,,,97,,,,,,97,,,,,,,,,,,,,,,,,4,,,,,,,,,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45,,,,,,31,,,,,,,,,,32,,,,,,93,,,,,,,,32,32,,,,,,,,,,,,,,,,,,,,,32,,,,,,,,,,,,,32,,,,97,,,,,,,,,,,,,,,,,,32,,,97,,97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58,,,,,,,,,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97,,,,,,,,,,,,,,,,,,,,,97,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,32,,,,,,,,,,,,,,,58,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,
user1855533755,71,63,32,61,72,22,73,7,99,88,16,26,41,41,99,37,59,65,59,74,60,70,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62,,,,,,,,,,,,,,,,,,,,,61,,,,,63,,,,,,,,,,,,,,,,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61,,,,,,,,,,,,,,,,,71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,,,,,,,,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61,,,,,,,99,71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99,,,,,,,,,,,,,,,,,,,,,,,,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
user1188337909,79,32,12,54,42,87,26,95,57,63,97,75,30,76,45,16,40,90,38,24,61,91,39,31,21,,,,,,,,,,,,,,,31,,,,,,,,,,,,,,,,,,,,,,79,,,,,,,,,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89,,,,,,,,,,,,,,,,,,,,,,,,39,75,,,,,79,,75,,,,,,,,,,,,,,,,,79,,,,,16,,39,,,,,86,,97,,,,79,,,,,,,79,,,,,,,,,,,,,,,,,,,,,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31,,,,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87,,,,,,,,,,,,,,,,,,,,,,,,79,,,,,,,,,,,,,,,79,,,,,,,,,,79,,,,,,,,,,,,,,,,,,,,,79,,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,75,
user3076199793,49,27,56,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27,,,,,,,,27,,,,,,,,,,,,,,,,,,,,,,,27,,,,,,,27,,,,,,,,,,,,,,,27,,,,,,,,,,,,26,27,,,,,,,,,,,,,,,,,,,,,,27,27,,,,,,,,,,,,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27,27,,,,,,27,,,,,,,27,,,,,,,,,,,,,,,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27,,,,,,48,,,,,,,51,,,,,,,,,,,,,,,,,27,,,,,,,,,,,,,,,,,,,,,
user707298853,1,20,52,40,74,55,6,78,22,99,22,63,44,78,60,56,65,3,71,68,83,54,18,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,,,,,,22,,,,,,,60,,,,,,40,,,,,,,,1,,38,,,,,,,,,,,,,,,,,,18,,,1,,40,,,,,,,,,,,,,,,,,,,,,,,,40,,,,,,,,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,,,,,,,6,,,,,18,,,,,,,,,,,,,,,,,1,,,,,40,,,,,,,,,6,,,,,,,,,99,,,,,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,40,,,,,,,,,,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68,6,,,,,,,,,,40,,,,,,,,40,,,,99,,,1,,,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,38,,1,,,,,,,,,40,,,,,,,,,,,,,,,,,,,,,,,,19,,,,,,,,,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,,,,,,44,,,18,,,,,,,,,,,,,,,,,,19,,,,,,,,,,,,,,,38,,,,,,,,,,22,0,,
user3662596152,25,10,87,11,17,16,69,85,8,89,97,48,36,91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,,,,,,,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48,,,,,,,,,,,,,,,,,,,,,,,,,87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,,,,,,,,,,,,,,,,,,,,25,,,,,,,,,,,,,,,,,,,,,,,,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,
user2285223203,99,32,69,91,41,66,53,45,81,45,75,81,25,55,91,22,,,,,,,,,,,,,,,,,,,,,,,81,,,,,,,,,,,,,,,,,,,,,,,,,,,69,69,,,,,,,,53,,,,,,,69,,,,,,,,,,,,,,,,,,,,,,,69,,45,,69,,,,,,,,,,,,,,,,,,,,,,,75,,,,,,,,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,45,,,,,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,,,,,,,,,,,,,,81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53,,,,,,,,,,,,,41,,,,,,,,,,,,,,,,,,,,,,,,,75,,,,,,,,,,,98,,,,,,,,,,,,,,,,,,,,,,,,,,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69,,,,,,,,,,,,,,,,,,,41,,,,,,,,69,,,,,,,,,,,,32,,,,,,,,,,,,,
user4282185674,53,20,34,43,30,36,72,36,83,12,65,13,53,77,97,67,56,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,,,,,,,,,,,,,,,,34,,,,,,,,,,,53,,,,,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97,,,,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,,,,,,,,,,,,,,,,,,,,,,,83,,,,,,,,,,,,34,,,,,,34,,,,,,36,,,,,,,,,,,,,,,,,,,,97,,,,,34,,,34,,,,,,,,,,,,,,,,,,,,,,,,,,34,,,,,,,,,,,,,,,,,,,,,,,,,,34,,,,,,,,,53,,,,,,53,,,,,,,,,,,,,,,,,,,34,,,53,53,,,,,,,,,,,,83,,,,,83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,,,,,,,,,,
user814720785,71,98,83,85,47,8,35,33,32,67,3,71,65,16,90,49,44,81,,,,,,,,,,,,,,,,,,,,,,,,65,,,,,,,,,,,,,,,,,84,,,,,,,,,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73,,,,,,,,,,,,,,,16,,,,,,,,,71,,,,,,,,,,,,,9,,,32,,,,,,,,,,,,,83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,,,,,,,,,,,,,,,,,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,32,,,,,,,,,,,,,,,,,,,,,,,,83,,16,,,,,,,,,,,16,,,32,,,,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,65,,,,,,,,,,,,,,,,
user189430879,9,5,36,50,37,89,27,19,47,82,8,13,17,39,30,62,38,93,5,49,55,79,11,32,78,44,52,90,39,98,34,16,74,4,12,,5,,,,,,,,,,,,,,,,,,,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,,,,,,,,,,,,,,,,,,,,38,,,,,,,,,,,,,,,,,,74,,74,13,,,,,,,,,,,8,79,,,,,,,,82,,,5,,,,,10,,,,,,,,,,,,,,,,,,,,,,,9,,,,79,,,,,,,,,,,5,,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38,,,5,,,,,,,,,,,,,,79,,,,,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,5,,,5,,55,,79,13,9,,,,,,79,,,8,5,,,,,,,,,,,,,,,4,,,,,,,,,,,,,9,,,,,,,19,,,,,,,,,,,,,,,,,,,,55,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,9,,,,,,,,,,,,,,,,,,,,,,,13,,,,,,,,,,,,13,,,,,,,,,,,,,,,,44,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,
user3213020248,35,100,41,48,70,73,50,21,3,100,49,47,74,93,22,23,16,85,50,49,55,19,77,23,68,,,,,,,,,,,35,,,,,,,,,,,,49,35,,,,35,,,,,,,,,,,,,,,,,35,,,,,35,,,,19,,,,,,,,,,,,,,,,,,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,,,,100,,19,68,,,,,,50,,,,,,,,,,,,,100,,,,,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,,,,,,,,,,48,,,,3,,,,,,,,,,35,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,,,,,,,16,,,,,,,,,,,100,,,50,,,,,,22,,,35,,,,,,,,,,,,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,35,,,,,,,,,,,,98,,34,,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
user1304945977,1,85,73,54,91,97,24,81,76,87,6,64,13,92,18,53,72,21,97,78,65,57,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,73,,,,,,,,,,,,,81,,,,,76,73,,,,,85,,,,,,,,,,,,,,,,,,,,,,,,,,,,73,,,,,,,,,,,,,,,13,,78,73,,,,13,,,,,,,,,73,,,,,,,,,,,,,,73,,,,,,,,,,6,,,,,,,,,,85,,,,,,,,,,,,,,,,,,,,,76,,97,,,,,64,64,,,,,,,,,,,,,,78,,,,,,,,,,,,,,,,,,13,,,86,,,,85,85,,,,,,,,73,,,,,,,,,,,,,,,,,,,,85,,,,,,,,,,85,,,54,1,85,,,,,,,,,,,,,,,,,,,,,,,,,,,24,,,,,85,,,,1,,,,,,,,,,,,,,,,,,,,,,,,73,73,,,18,,,,,,,,,,,,,,1,,,,73,,,,,,85,,85,,0,,,,,,,,,,,,,,,74,,,,,,,,85,,,,,,,,,,,,,,,,,,,,85,,,,,
user1558822348,74,62,38,65,26,60,25,14,12,46,13,69,85,,,,,,,,,,,,,,,,,,,,,60,,,,,,74,,,,,,,,,,,,,,,,,,,,,,,,,,,25,,,74,,,,,,,,,,,,,,,,,,,60,,,,,,,,,,,,,,,,,,,,,,,60,,,,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38,,,,,,,,69,,,,,,,,,,,,,,,,,,,,,,,,85,,,,,,,,,,,38,38,,,,,,,,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69,,,,,,,,,,,,,,,,,,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38,,,,,,,,,,,,,74,,,61,,,,,,,,,69,,,,,,,,,,,,,,,,,12,,,,85,,,,,,,,,,,,,,,,,,,,,,,,,69,,,,,,,62,,,,,,,,,,74,,,,,,,,,,,,,,,,,,,,,74,,,,,,,,,,,,,,,,,,,13,,
user1692852592,70,19,34,13,3,75,9,81,5,0,,70,,,,,,,,,,,,,,,,,,,,,,,,,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70,,,,,,70,,14,,,,,,,,71,,,,,,,,70,,,,,,,,,,,,,,70,,5,,70,,,,,,,70,,,,70,,,,,,,,,,,70,,,,70,70,,,,,,,,,,,,,,,,,,,,,,,,,70,,,,,,70,,,,,,,,,,,,,,,,,,,,70,,,,,,,,70,70,,,,,,,,,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70,,,,,,,13,,,,,,,,,,,,,,,,,,,,13,70,,,70,13,,,,70,,,,,,,,,,70,,,,,,,,,,,,,,,,69,,70,,,,,70,,,,,,70,70,,,,,,,,,,,,,,,70,,,,13,,,,,,13,,,,,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,70,,,,,,70,,,,,,,,,,,,,,,,,,70,,,,,,,,,,,,,,,,70,,,,,,,,,,,,,,70,,,13,,,,,,,,,,,,,,,,,,,,,70,,,,,,,,,,,,,,,,,
user330258740,62,96,84,43,,,,,,,,,,,,,,,96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62,,,,,,,,,,,,,,,,,,,,,84,,,,84,,,,,,,,,,,,,,,,,,,,,,84,84,,,,,,,,,,,,,,,,84,,,,,,,,,,,,,,,,,,43,,84,,,,,84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84,,,,,,,,,,,,,,,,,,,,,,,,,84,,,,,,,,,84,,,43,,84,,,,,,,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84,,,62,,,,,,,,,,,,83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84,,96,,,,,,,84,,,,,,,,,,,84,,62,,,,,,,84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84,,,,,,,,,84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84
user859153605,22,68,26,85,60,4,80,61,94,26,56,93,27,90,30,64,4,22,74,10,22,90,53,56,22,44,21,33,95,69,46,,,,68,,,,,,,,,,,,26,,24,,,56,,,,,,,,,,,,,,,,56,,,,,,,,,,,,,,,,,,,,,,,,,22,,,,,,,,,,,,,,,,,,,,,,26,,,,,,,,,,,,,,,,68,,,,,,,22,,,,,,,,,,,,,,,,,,,,,,,,,,26,,,26,,21,,,,,,,,,,,,,,90,,,,,,26,,,,,,,,,,,,,,,4,,,,,,,,,,,22,,,69,,,22,,,,,,,,22,,,22,,,,,61,,,,,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,,,,,,,,,,,,,,,,,22,,,,,,,,,,,,,,26,,,,,,,,61,,61,90,,,,,,,,,,,,,,,,,,,,,,,,,,56,,,,,,,,,,,,,,,,,,,22,,,,,,,56,,,,,,,,,,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68,,,,,,,,,,,,,,,,,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
user1361239162,91,78,82,9,78,86,95,59,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86,,,,,,,,,,,,9,,,,85,,,,,,91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,,,,,,,,9,,,76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91,,,,,,,,,,,,,,,,,,,,78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91,,,,,,,,,9,,,,,78,,,,,,,,,,,,,9,,,,,,9,,,9,,,,,,,,,78,,,,,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,,,,,9,,,,,,,,,91,,91,,,,91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,,,,
user3672658398,13,19,86,47,21,68,60,85,72,97,48,80,95,69,17,68,,,,,,,,47,,,,,,,,,,,,19,,13,,,13,,,,,,,,,,,,,13,,,,,,,,13,,,,,,,,,,,,,,,,13,,,,,,,,,,,,,,,,,,,,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,,,,,,,,19,,,,,,,,,,,,,,,,,13,,,,13,,,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,,,,,,,,,,,,,,,,,,,,,13,,,,,,,,,,,,,,,,,,,,13,,,,,,,,,,,,,,13,,,,,,,,,,,,,,14,13,,,,,,,,,,,,,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,,13,,,,,,,,,,,,,,,,,,,,,,13,,,,,,,19,,,13,,,,,,,13,,,,,,,,,,,,,,,,,,,,13,,,,,,,,,,,,,,,,,,12,,,,,,,,,,,,,,
