Q240,Q318,Q475,Q388,Q112,Q380,Q321,Q130,Q160,Q70,Q89,Q305,Q43,Q222,Q95,Q345,Q445,Q11,Q93,Q23,Q140,Q496,Q241,Q44,Q448,Q207,Q165,Q248,Q495,Q176,Q25,Q271,Q487,Q78,Q188,Q5,Q278,Q347,Q420,Q353,Q369,Q230,Q197,Q199,Q297,Q79,Q158,Q32,Q61,Q253,Q170,Q292,Q460,Q56,Q60,Q414,Q288,Q12,Q108,Q458,Q450,Q169,Q357,Q263,Q443,Q456,Q434,Q363,Q354,Q455,Q239,Q462,Q138,Q21,Q48,Q250,Q204,Q189,Q172,Q243,Q142,Q342,Q378,Q99,Q38,Q257,Q65,Q344,Q52,Q367,Q392,Q435,Q186,Q451,Q171,Q245,Q237,Q20,Q492,Q27,Q14,Q10,Q115,Q122,Q384,Q470,Q41,Q94,Q417,Q467,Q35,Q47,Q408,Q33,Q223,Q132,Q454,Q428,Q499,Q81,Q439,Q375,Q191,Q273,Q372,Q374,Q123,Q394,Q465,Q461,Q246,Q275,Q397,Q444,Q181,Q338,Q262,Q254,Q175,Q425,Q224,Q468,Q153,Q366,Q114,Q437,Q225,Q220,Q272,Q226,Q4,Q282,Q433,Q67,Q310,Q452,Q264,Q401,Q19,Q212,Q274,Q228,Q483,Q198,Q6,Q68,Q92,Q98,Q260,Q251,Q281,Q219,Q83,Q340,Q2,Q320,Q7,Q476,Q111,Q421,Q311,Q1,Q296,Q314,Q234,Q84,Q233,Q104,Q205,Q143,Q174,Q64,Q287,Q319,Q177,Q316,Q488,Q141,Q151,Q209,Q213,Q362,Q134,Q299,Q194,Q100,Q270,Q107,Q69,Q121,Q497,Q195,Q339,Q432,Q431,Q289,Q333,Q206,Q426,Q74,Q391,Q126,Q238,Q201,Q59,Q361,Q422,Q286,Q295,Q71,Q145,Q469,Q40,Q385,Q405,Q154,Q148,Q133,Q277,Q156,Q290,Q163,Q490,Q131,Q326,Q303,Q39,Q244,Q101,Q57,Q196,Q30,Q396,Q436,Q474,Q13,Q323,Q157,Q484,Q75,Q331,Q109,Q162,Q0,Q412,Q124,Q440,Q214,Q447,Q328,Q309,Q348,Q85,Q446,Q144,Q150,Q315,Q258,Q473,Q478,Q66,Q28,Q45,Q116,Q464,Q135,Q493,Q400,Q72,Q301,Q322,Q457,Q86,Q302,Q404,Q203,Q265,Q106,Q96,Q284,Q379,Q471,Q37,Q152,Q73,Q218,Q352,Q187,Q110,Q36,Q370,Q395,Q173,Q459,Q327,Q441,Q472,Q266,Q413,Q34,Q215,Q192,Q242,Q15,Q341,Q120,Q50,Q211,Q276,Q364,Q168,Q129,Q179,Q182,Q247,Q87,Q386,Q403,Q125,Q406,Q178,Q482,Q349,Q365,Q202,Q8,Q217,Q77,Q399,Q335,Q485,Q358,Q411,Q381,Q389,Q155,Q62,Q208,Q407,Q383,Q479,Q427,Q252,Q466,Q46,Q356,Q360,Q368,Q304,Q423,Q82,Q185,Q402,Q180,Q308,Q359,Q136,Q193,Q88,Q97,Q491,Q351,Q103,Q373,Q393,Q105,Q330,Q26,Q382,Q337,Q390,Q498,Q166,Q118,Q235,Q371,Q494,Q438,Q256,Q343,Q18,Q346,Q332,Q424,Q146,Q24,Q227,Q317,Q294,Q29,Q184,Q298,Q293,Q42,Q55,Q22,Q429,Q279,Q159,Q409,Q267,Q58,Q16,Q119,Q449,Q167,Q54,Q249,Q216,Q261,Q183,Q329,Q231,Q49,Q285,Q190,Q324,Q210,Q90,Q291,Q17,Q127,Q312,Q137,Q410,Q306,Q416,Q398,Q221,Q419,Q387,Q334,Q232,Q313,Q161,Q377,Q453,Q128,Q200,Q31,Q481,Q280,Q269,Q229,Q80,Q283,Q259,Q355,Q336,Q307,Q477,Q3,Q113,Q9,Q418,Q117,Q255,Q91,Q268,Q76,Q139,Q63,Q350,Q53,Q442,Q486,Q300,Q236,Q463,Q489,Q430,Q147,Q415,Q51,Q149,Q480,Q376,Q325,Q102,Q164
user214368864,98,93,11,94,86,21,44,91,34,90,34,96,15,15,47,24,88,76,45,57,27,6,92,14,67,43,16,49,83,87,48,69,68,81,39,37,,11,,,,,,,,49,,,,,15,,,,95,,,91,,,,,15,,,,,,,,57,91,,,,,,,,,,,,,,,,47,,15,21,,57,,,,,68,,,,94,,93,,98,,,,,,,,,,,,,,,,98,,,,,91,,98,,,,,15,,,,,,,94,,,,,,,91,,,,,,,,21,98,,,99,11,,,,,,,,,,,,91,24,98,,,,,,,34,,45,,91,,,,,,,,,,,,,43,,,91,,,,,91,,,,,,,,15,,,,,15,,,,,,,,,,,,,,,47,,93,,,,,,24,,,,,,,21,96,93,,,,,,91,,,,,,,,,,,,,,11,,,39,,94,,24,47,,,,,,,,,,,,,,,,11,,,,,,,,,,,,,,,,21,91,,,91,47,47,,,,,,,,21,57,,,,34,,,,93,,,,,,,,,,,,,,,98,34,,,,,,,,,21,,,,,,91,,,,,,16,,,,,,,,98,,,,,34,,,,94,,,,91,,,,91,,,68,91,,,,,68,,34,,21,,,,,,,,,91,34,,,,,,98,,,,98,,,,,,,,,,91,21,,,,,,,,24,94,,,,,,,,,,,,91,81,,,,,,,,,,91,,48,,,,43,98,,,98,,,,91,,,34,43,,,57,,21,97,93,91,
user2831425315,41,1,100,25,33,6,74,52,8,45,54,32,16,49,3,60,87,80,59,95,43,81,71,58,78,10,39,92,57,23,81,33,2,48,32,28,85,51,100,36,47,65,99,52,23,39,10,88,65,13,78,10,55,11,4,63,67,3,68,10,88,40,40,64,53,11,14,,55,,,,,,,,,,,,,,,,,32,,,1,,,,,,,74,,49,,,,,,74,,,,80,,,,,,28,,,,,80,,,,32,,,59,,,,100,,,,,,,,,100,,,,,80,,,,,,,59,,,,,,,,,,,,100,,,100,,,,100,,,,,,67,39,,,,,,,,,,,,,,,,,,,,,74,74,,85,,100,74,100,53,,,,54,,,8,,,,65,8,,,74,95,,,,39,,74,,,,,74,,,43,32,,74,,41,,81,100,16,,,,,,,,,,78,,,,,,32,,100,41,100,,,41,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,,,,52,,,,,,,14,,,,,,,,100,,,81,,,,,3,,,100,41,81,,,,,,,,,,,,36,,23,100,65,,,3,,,3,16,100,59,,,,,,41,,,74,74,10,,,,14,,,,,,,,,,,,,,,,,52,,,100,,,54,100,,,,,74,39,28,,,,,,,,,,,,,,39,,,,,8,,,100,,100,,,,,,,,,59,100,,,,,,36,32,,74,60,,,,,,55,,67,,,,,,,,,,,23,,,,32,16,8,,33,,100,53,,,,,41,,,,,,,100,,,8,39,74,,100,,,100,
user1515568895,1,44,86,30,51,14,7,15,63,64,6,9,90,84,13,36,91,9,29,81,54,96,72,51,69,52,89,85,6,82,13,89,57,72,99,74,86,,,,,,,,,44,,,,44,44,54,,,,,,,,,,,15,36,,,,36,,,,,,,51,,,,,,,,,44,,,,,,,,,,57,,51,,,,,,,36,45,,13,,44,,,,,,,36,,,44,6,44,,,89,,36,,,,,44,,6,,,,44,,44,,,,,44,54,,,,,,,,,,,,,,,54,,,,,,,44,,,,,,,,,,,,,44,,,,,74,,,,89,36,36,,44,51,36,,,44,,,,,,,,,,,,,,6,,44,,,,,,,86,,,,,,,,,,51,,,,,,,,72,,,44,44,44,,,,,44,,,86,,,,,,,54,74,,44,,74,,,,36,,,44,,,9,,,,,86,,,,57,,,,,,,,,,,,,,,,,,,,,,44,44,44,,,,,,,44,,,,,,,,,,,9,,45,,,,,44,,,89,,,,13,44,36,,,,,,,,,,,,,,,,,,45,44,,,,,,72,,,6,,,,,,,44,44,,,,,44,,,44,,36,,,,,,,,,,,,,15,,,,,36,44,,74,,74,86,,,44,44,44,13,,,,,86,,44,,36,,44,,44,,,,,,,,,,,,,,51,,1,,9,,57,86,44,74,,,,,,,,,,,15,,,,,,,36,82,15,,6,,,36,,,64,,,,81,,,82,,86,,,,,,,,30,44,,
user876206206,18,58,39,95,99,67,3,59,64,10,57,89,30,82,30,11,36,71,10,8,92,70,59,98,81,18,14,52,56,25,26,0,22,39,46,88,27,40,,,,,,58,18,,,,,,,64,,,,,,26,,,,,,,,,,,,,10,81,57,,,,,,57,,,,,,64,,,,98,,14,,,,92,,,,,,,,,,,,,,,,,,,,99,,14,,,,26,92,,,,,,,,99,,,,,,,,30,,64,,,,,,,,,,,57,,,,99,18,,,,,30,,,,,,,,,,,27,,,11,,,,,,,,,,,,,,,,,95,,,,,,,,,,,,30,59,,,,,,,,27,11,,98,40,,,,99,,,,,,,30,,58,,,,,14,,,,,,,,,,,,58,,,,,,,11,,,,,,,39,26,,,,,,,,,67,18,,,,,,,,18,,,,,,,58,,,,,57,,,,,,,,,,58,,,,,10,58,57,,,58,,59,,,,,,,,,,,,,,,,,,,,,,,,,26,,,39,,58,,,,27,,,,,,,,,,,18,,,,,,,,,,,,,,,56,,,,,,,95,,,,,64,,18,,,,18,30,64,,,,,,,,,,,,,,,,,,,,,,,,58,,,,95,,,57,18,,,,,10,58,,,,,,,,,,,99,92,57,,,,58,64,,,,,,,,,,,,,,,59,,,,,,,56,,,,,27,,,,,,,,59,,,,,,,,,,,,,,,
user1192607093,56,65,63,40,41,82,89,19,61,45,27,85,44,16,64,54,90,34,66,98,45,67,7,24,31,19,40,51,83,74,38,59,17,60,100,4,9,91,12,70,75,95,69,27,99,28,54,21,16,0,55,99,89,80,99,69,59,32,33,73,1,51,2,58,88,,,,,,,1,,,65,85,,,,,56,,,,,33,,61,,,,,56,,,,,,,,,,,,61,,,56,56,,,,95,59,,,,,54,28,,,,,,,,,,65,65,1,,,,,,,,,,,95,55,,,59,65,,,,,,,75,,,,54,65,,,60,,,,,99,,,65,70,,,,,,,,,61,,,0,,,,28,,,,82,,,,,,,,,54,65,,65,,,,,,59,,,65,,,65,,,,65,,,,,,,,,,,,51,56,16,,,,,,,,,1,,,,99,,,,,,12,65,,,,,,83,,,,,,,,,,,,65,61,,,,,65,,,,,,,,,,,,,,,65,12,59,65,,75,,,,,,70,,56,,41,65,99,,,,,,,,,,56,,,,,,,,,,,1,,,,19,,,,,,,91,59,,,,,,,,99,,,,,,,,,,69,,,,,65,,,,16,,,,61,,,,,,,,,,,,,,65,,,,,,,,56,,,,60,,,,,,,,,,,56,,,55,,,,61,,,,65,,,,56,,,60,,,,,,,,,,,,,,,,60,,,91,,,,,,,,,61,,,,61,61,,,,65,,,56,,,,,,,,56,,,,,,,,,,,16,,,,,56,,45,28,85,,,
user242686967,2,85,21,48,34,44,13,100,20,62,34,47,63,57,8,98,24,6,41,38,23,69,38,59,88,17,54,47,100,17,20,100,7,24,38,90,63,30,26,69,48,28,53,20,34,68,63,75,26,86,41,36,8,42,63,30,41,,,85,,54,,,,21,,,,34,,26,,,100,,,,,,,,,85,,,100,17,100,,,,,100,,20,,,,62,62,,2,85,,,21,,,47,,,,,17,100,,,,,,,,85,,,,,62,,,,,,,,,,,,,,,,,,,,,21,,,,,,100,85,,,100,,48,,,,,,90,,,,,62,63,85,,,,,38,,,,,,,,,,2,34,,,100,21,,,,,,,,,,34,,,2,,,,,,,,54,,,,44,,,24,,,,,,,,,,,,,,,20,,7,,,,,85,85,,,24,,,,,,,59,,90,,,,44,100,,,100,,,,,,,,,,88,,2,,,,,,17,,100,,,48,,,,,86,,,85,,,,,,,,,48,,,,20,,,62,,48,47,2,62,,86,,,,,90,,54,,63,,,,,,,,,,,,,,,,,,75,,63,,,,54,85,,,24,,,,,,,,,,,48,,,,,,,,,,,,,85,75,86,,41,21,,,,44,,,85,,85,,,,,,100,,,85,,,,,,,,85,,,20,,,,,,100,,,,,17,,,,48,,,,62,,44,,,85,100,,,,,90,,,,21,,,,,,,,,,,48,,,,,,,,,,,,,,,,,,,,20,,,,,,,34,,34,,24,,,,,,,,,85
user2838567872,58,57,59,85,19,57,60,17,62,85,91,57,50,83,69,25,27,54,13,57,43,6,97,90,52,84,29,74,91,43,32,1,2,14,8,35,24,60,71,86,24,62,84,68,3,74,22,66,79,12,32,32,22,66,23,89,13,9,51,54,60,85,29,,,58,,60,,85,,,,,52,,,,,,60,,,,85,,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29,60,,,,,60,58,52,60,,,,,50,,,60,,13,,,,,,,,,1,85,,,85,90,,90,59,,,,57,,85,,,,,,,,,,,,,,,71,,,,,,,,,57,,,60,,,,,57,,,,,,85,,32,,60,68,,,,,,,,85,,,,58,71,,,,58,,60,,13,,,,,,,,,35,,60,,,,,58,,,,,,60,,,,,,,,,,,,59,60,59,,,,,,,,,,,,,59,62,51,,,32,,58,,85,,,71,,,,,,,,,,,,,,,,,,58,,,,,,,,,,60,60,,,,,,,52,,12,,,1,,60,85,,,51,,,60,,,,85,,,,,,,,60,,,,71,,60,,,85,,,90,,58,,,85,85,,,,,,60,,,60,,,,85,,,,,,,,,68,,,29,,32,,,,,60,,,54,,,,,60,,,,,,,85,,,60,59,,,,74,,,,,,,85,,,,,60,,,,,60,57,,,60,62,,,,57,,,,,,,,,,,,,58,,85,,43,60,90,85,,,54,71,,,,60,,52,,85,62,,71,,,,,,,,54,85,85,,,
user3989128298,1,89,9,32,82,33,23,51,43,99,36,79,7,55,72,28,13,24,44,17,69,13,58,36,87,62,84,20,18,22,45,40,69,19,69,95,85,98,64,24,4,48,8,46,75,37,48,88,9,67,34,7,,,,,,89,,89,,,,,85,89,,,,,,,,,,,,79,,,69,,,,,89,1,,,,1,,,,,,,,,,,1,,,,,13,,,,,,,,,40,,,,,,,,,,,89,,,,,,,,89,,,,13,,,69,,,23,67,,,,1,,,,79,55,,,,,,,,89,,,69,,89,,,,,,,,,,,,,1,,,1,,,,,88,,,,,,,,,,,,,,,,,,,,,,,,,,58,,,,,13,,,23,,,,,1,,,,51,,,89,89,,1,1,,,1,,,,1,,89,,,,,51,,1,,,13,,1,,,,40,1,,,,,51,,,,,,,,,,,62,,,,,,1,,13,58,13,23,,,,,79,,,1,,,,23,44,,,,,,,,89,88,,,28,1,13,,,,,,28,,,,,,,28,,58,,,,,,1,,44,13,89,,,,,,,,,,,,,79,,,13,,,,,,,18,,1,,,,1,,,,89,,,,,1,43,58,,85,,23,,,,,1,55,,,,1,,,,,,,,,,89,,,,,,89,,40,,,,,23,43,23,,,,,,,,,,,,1,,,,,40,40,,,,,89,,85,,,,13,,,,,,,,,13,,88,,,,,,,,,,,,,89,,,,,,,,,51,,,,,,,,,,,,64,,,40
user1136953801,0,77,21,64,87,4,63,46,80,1,24,2,8,77,90,74,0,52,12,87,67,82,2,98,56,48,68,56,23,53,44,3,9,10,4,72,30,13,61,16,8,71,0,5,83,32,74,49,46,92,23,81,61,26,,,77,,,,8,83,,,,,,,,,16,10,,0,,,,,,,77,,,,,,,,0,,8,,0,,,52,,77,,,,,0,,0,,0,,,61,,,,,,,10,,,,,24,,2,,,,12,,,,,,,98,,,26,,,,,,,,,,0,77,,,,,98,,,,0,,16,26,,,,26,0,,0,,,,,,,,,,,0,,0,,,0,,,,,,,98,,,,,,,,,4,,,,0,,,0,,0,0,,,,,,,,,,0,,,83,,,,,,,98,,,,,,,,,,52,,,,0,,,,12,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,77,,0,83,,,0,,,,,8,,0,,,,,,,4,,,,,49,,,,,,0,,,,,,,78,,,,,,0,,,0,77,26,52,,,,,0,,,,,,,,10,,,,,,0,,,,,,0,,0,,,,0,,,0,,,,24,4,,,,,0,,,0,,,26,,,,,,0,,,,,,,0,,0,12,,,,,77,,,,,,,,,,,,,,,,0,,,,,,,10,77,,,,,,,,0,,,,,0,16,,,,0,,,4,,,,,0,,,0,,,,,,,,,,,92,,0,,,77,4,0,,,,,0,,,1,0,49,,,,83,,,98,,,0,0,,,,46,,,,
user1971134200,36,38,25,14,97,13,25,30,42,97,62,54,8,15,78,34,76,82,15,66,53,19,49,23,36,71,0,32,81,74,16,69,50,60,66,98,28,21,13,95,67,75,46,80,17,21,37,9,32,59,27,57,63,16,14,27,45,60,,36,,,,13,,14,14,,,,,,,,,82,,,14,,,,,,,,74,,,,,,37,,,,,,,,,,,27,,14,,,,,,,,,,,36,,81,,,,,14,,,,14,,,,,,,,14,,,,,,,,,,81,,,,,,,,,,,,,,,,,,,,,82,,,,,,13,,,,,,,,,,,36,,36,,,32,,17,75,,,,71,,,,13,13,25,,0,,59,,,14,,14,71,,,,,95,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,,,,14,,95,,,,,14,36,,74,,,27,13,,,,75,,14,,,,,,,,,,,,,25,,,,66,,,,,,,,74,,,,,82,14,,,,66,,,36,13,32,,,13,81,,,,,,,,,,,,,,,,,,75,,,,,25,,,,,,,,66,,54,,54,,,,14,,,63,,36,,,,36,,,,,,,,,,,,,,,,66,,,,,,,,14,,,,,,,,,,14,,,,,,71,,,,,,27,,9,,13,,,,,,,,,,,,,,,,,25,,,,,,,,9,,14,,75,,,,,,,,,,66,,,,59,,,,32,,27,,,,,37,,,,13,,,14,,,,,,13,,,,8,,,,,14,36,34,,54,71,,,16,,14,,,
user2603951498,70,86,86,6,5,29,95,53,95,21,47,62,57,52,64,55,30,19,18,67,85,1,40,53,72,81,87,83,15,65,7,27,72,57,5,62,100,14,76,19,21,38,96,15,51,20,17,7,79,61,21,2,71,24,25,28,39,15,80,22,35,53,37,87,5,86,,95,,,,,,,,,,,,,,,25,21,,,,86,,,,,,,,,,,87,,15,20,,,,,,,,,52,62,2,,86,,,,,70,,,,,,,,,,,,80,,86,,,,,,,,,25,,,,,,62,,,,37,87,86,,87,,,70,86,86,,,,,,86,,,86,,,,,,64,15,72,47,,95,,,,,,,62,,,,,,25,,86,,27,,,,,86,,,,,86,,,87,,62,,,,,,,,,,,,70,95,79,72,,37,,1,70,,,24,,,25,,,,,,,,,86,,,,19,,69,,,,,,,86,,,,21,,,,53,,,,,,,,,,,86,86,7,,,,21,86,70,,52,,51,,,,,,86,,,,,,17,62,,,55,,86,,,,,,,,,70,70,25,62,,79,,72,,,80,,,,,,,,,,70,,,,,,,,,,,,,1,86,,,,,70,,21,,,,,,,,,,,,,,7,28,,,,7,,,,17,,,,,70,,,,7,,,,,,,,,70,70,95,70,62,,,,,,,,15,,,,,,,,69,,,,47,,,,70,,53,,,,,,,,7,,,70,,,,,,,,,70,,28,70,,,64,,,,,,,,,1,,,86,,,,28,,5,,,,21,,76,,19,,,70,17,70,,,,,,,,15,21,,
user2330874712,86,25,6,78,5,90,93,23,35,67,92,76,71,78,63,93,2,27,2,94,39,86,32,99,32,81,20,19,47,45,74,66,89,14,4,25,40,27,0,76,86,92,88,54,1,69,61,5,42,16,17,19,84,26,72,52,84,,,,,,,,,,,,,,90,,,,,,,23,,,,,,,,23,,,,,,,6,,,,,86,,54,,,,,,,,,,,,,,90,93,90,,17,,,,,,,,86,,93,,,27,,,27,,,,,,,86,,,,32,,23,,,,93,76,,,,,,,27,,89,,,90,,,23,,6,,,,,,,,,,,86,32,5,,,,,,17,,,,86,,,,,20,,93,,,32,,,,,25,,,,,66,,,,,,,90,,25,0,,6,,,,,,,,93,,,,86,,67,,,,90,,,5,,,,,,,90,,,,,,,,84,,,,,90,,,23,,90,,69,,,,,,,,,,,,,,,,,,,,,,,,25,,92,,,23,,86,32,,,,,32,,,,,93,,,,,,90,23,,90,,,,32,,,,,71,,86,,,,,,,,,,,,,,,92,23,93,,17,,,,,,,,,,,,,,,,,17,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,69,,,,,90,90,,,,,,,,,,,,,,,90,25,,,,92,,,,,,,86,,,,,,,5,,,,84,,,90,,93,,,74,,,,,86,90,,,,,,,,32,,93,92,,,6,,,,86,,,92,6,25,17,,,,,,6,,,,,,17,,,,,,25,90
user1645975556,17,37,45,70,66,49,100,47,10,10,77,89,68,73,45,53,35,51,40,3,93,95,99,88,27,64,90,75,8,37,25,79,24,75,92,70,26,9,52,70,,,,,,,75,,,,,,,,,,,,,,,,17,,,,,,,,,17,,,,17,,,,,,,17,,,,,10,100,,,,,,73,,,,,,10,,,,,,,,73,17,,,,,,,,,,,,,,,17,17,,,,,,47,,,,10,,,,,,,,,,,,,,35,,73,,,,,,,,,,,,,,,100,45,,,17,,,,73,40,,,17,,,,17,,,,,17,,,,,,70,,,17,,,,,,,,,53,,,10,,,,,,,,,,70,,,,,,,,,,,70,,,53,,,,,,70,,,,,17,,92,,,,,25,17,47,,,,,,45,70,,,,,,,,,70,17,,,,17,,,,,,17,,92,,,,,,45,,,,,,35,,,,17,,70,,,,,,,,,,,,,,,,,,73,,17,,,,,,,,,,,,,70,,,,,,,,,,,,,,,,68,,,,,,17,,,,,,,,,,,,99,,,17,,,,,,,,,,,,73,,,,,75,,,53,17,,45,,,,,,,,,70,,,,,10,100,,,17,53,,,,,,,35,,,,,,,,,,,68,,,,,,,17,,,,,,,,,,,70,,,10,,,,,,,,,,,10,,45,,,,,35,,,,40,,,,,,,,17,,,,,,,,,,,,17,17,70,,10,,,
user2966204819,28,21,28,39,11,85,34,14,95,16,42,33,15,70,1,8,67,34,90,56,42,77,69,45,100,65,43,54,87,47,28,72,12,12,73,8,64,57,13,87,10,76,87,4,,,,,,28,,,,,,,,16,,,,70,,39,,,,,,,,,28,,,,,,28,,8,,,39,,64,,,,,,8,,,28,,,,,10,,,,,,,28,,,,,,,,,28,,,87,,,39,,,28,,,,,100,,70,,,,,70,,,28,,,,70,,27,,,,,70,8,,39,,,,70,12,,42,,70,,,73,,54,,,,,,,,,,,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70,,,,,,,,,16,,39,,,,16,,,,,28,,,,16,,,,,,,,,,,,,,16,,,,,,,,,16,,28,,,,,,70,,,,,,,38,,,,10,,,,,,,,69,,39,,39,,,,,,,,,28,,,,,,,,,16,,39,,,,42,28,,,,39,,,,,,,70,,,16,,12,,,,,,,,,,,39,,10,,28,28,95,,39,67,,28,,16,,28,,28,39,,,12,,,65,,,28,16,,,,,,39,,,70,,28,,,28,,16,34,,,,,70,,,,,,,,,,,,,,,,,,,,,8,,,,,16,,,,,28,,70,,28,,,,,,,,,,,,,70,,,,,,,,,,,,,,,,,,45,70,,28,,39,,54,,,,,,28,28,,,,28,,39,,39,,,,,64,70,,,,,,,,,,,,,,
user1478114455,11,35,54,49,60,23,62,37,56,89,2,13,75,91,73,30,25,57,60,74,61,38,67,84,30,86,8,53,27,41,91,58,61,96,84,23,28,45,72,50,13,27,44,64,32,72,77,,45,35,56,91,,11,11,28,,,,,,,56,25,,,,,,,,,,,,,,,11,,,,,35,61,,,,56,,11,,,,,,11,,,,11,,,,,,11,,,11,91,,,57,,,,,,,,,,,,,,11,,11,,,,,32,,91,28,11,11,,,,,45,,,,,,,,,,,45,,89,,,,,32,,,,56,,,,,,,11,,,,,11,,,,25,,,,,,,,,11,,,11,,,,,56,,,,,,,,,,,,,,,,35,56,91,,,60,,,,,89,,,,,,,,11,,49,,,,57,,,91,,,35,,,,,,,,,,,,56,11,56,57,,,,,,,28,,,,89,91,,,,60,,,,,,,,,,,,,,,,,,45,,11,11,,,38,,,,,,,,,,,,,,,,,50,,,,,,28,28,,,,,,,,89,,,30,,,74,,,,45,,,,,,,,,,,,,,,,,,45,,62,11,11,,,11,,,,,,73,,,,35,34,,,,,,,,,,,,,28,,,,,,,,,11,,35,,,,,,,,,23,,25,,,,,,,,,,,,25,,,56,,11,,,57,,11,49,,,,11,,,,11,,,,,35,,,,,11,,,91,,,,,,,,,,,,,,,,28,,,,11,56,,34,28,,35,,,,,,,41,,,,,,74,,,
user1198640788,52,27,40,64,94,74,54,51,34,0,22,52,82,91,20,44,73,43,81,69,4,89,84,9,18,82,39,67,90,32,59,95,26,57,63,53,0,83,94,64,89,85,69,41,,,52,,,,,,,52,,94,,,,,,,44,64,,,,,,,67,,,,83,,,,44,,,,52,20,,,,,,,,52,18,,,,,,34,,,,,,,,,,52,20,,,,94,63,,57,,,,,,,,,90,84,52,,,,,,,,52,,,34,,,,,,,,,,,,,52,,,,,40,,,,64,,,,,,,,,,,,,,,,,,,,,,,44,85,52,,,,,,,,40,84,,,,,,,,,,,,,,,27,,,67,,20,,,,,,34,82,,27,52,,34,,,,,,,52,,,,,,,64,,,,52,,,,39,,20,,,,,52,,,,,,53,,,,,52,,,52,,,,,18,,,52,,,,,,,44,,,,,95,,52,,,,,,,,,89,,,,82,,74,,,89,,,,,0,20,40,,,73,,27,,,,,63,,,,,,,,39,20,20,,,57,,,44,,,,,,,,,,,,,,,,,,,51,,,,,,81,,,53,,,,,,,54,64,,,,,,,89,,,,,,40,39,,,,,,,,,,,,,,90,51,54,,,,,,,,,,,34,,,,,,,81,81,,,,,34,,,,,,,,,52,83,,52,,,,52,,,,53,,27,52,,64,,,,,,,,,81,83,,,,20,,,,,,52,51,,,,,,,74,,,,,,,,,,,84,,,74
user3290579297,76,50,13,14,64,71,86,74,64,20,24,18,17,64,54,40,28,88,40,16,84,95,18,67,88,54,4,13,21,63,25,57,9,7,73,,,,,,,,,,76,,,,,,,,,,13,76,63,20,,,13,40,,,,63,,,,,,,,,,,,,13,88,20,,,40,,63,76,,,,,,,,,,71,,76,76,,,,,,,,,,,,,,,,,77,,,,,,14,,,,,,,,,,21,,,14,,,13,,,,13,,,,76,,,,,76,,,,,,,,,13,,,,,,,,,88,14,,,4,,,,,,76,,,,76,,,,13,,,20,,,40,13,76,88,,,,,,,88,,,88,14,,88,,,,,,,20,,76,76,,,,,,,,,,,,,,,,,,,,,,13,,,20,,76,,,,18,14,,13,95,,,,,,13,,,64,,18,,,,,,,,,,,13,,,,13,,,,,76,88,,14,,76,,,14,14,,13,,,,,75,,76,,,,,,,,,,14,88,76,76,,,,,,,18,,,,,13,,,,13,,,40,,20,,,,,,,,,,,,,,,,,,,,,76,,,,,,,,,,,,,,,,,,,,18,13,,,,,,,,76,76,,,76,,,,,,,,,,,,,,,88,,,,,,,,14,,,88,20,,,,,,,,,76,76,,,,76,,,,,,,,,,64,,,,,4,,,,,,,,76,,,,,,14,,,,13,,,,,,,,,76,76,76,,,40,88,,,,14,,,76,,,63,20,,,,,,13,13,
user2443626550,50,8,94,46,35,13,69,20,32,66,18,54,26,6,6,37,79,91,93,35,14,27,9,56,78,17,53,21,4,87,32,4,7,61,64,60,84,52,38,57,54,5,15,88,25,82,7,20,46,0,40,34,47,95,33,8,84,38,,,,,,,,,50,26,,35,,,,,87,,94,,,,,8,,,94,,,,37,35,,84,,,,,38,,,,,,6,,,,,,,8,,,94,,,94,,26,,,,,40,,,54,64,,,,,,,,,,,,60,,64,,8,,,,,,46,,,53,,,,,,,,50,,46,8,,,,66,,,,,,8,,6,,,,,,,,,,,,,,,,91,,,,,,,,,,,,26,,6,,,,,,,,50,,,,35,8,,,5,,,,,,,6,,6,,,,,,,,,,,,,,,,,66,,35,,8,,,,,66,,,,,8,,,,50,,,,,91,27,,,,,,,26,,46,7,,,,7,,,,87,94,,50,,,,94,37,,,,,,46,,,,,,,,,,,26,,,91,,,,,35,,,,,,35,,,,46,,,,,,,,46,,35,,8,,,,,,32,,,61,,,,,,,,,,,,,8,,,37,,,,57,,,,,35,,,,,94,,,94,,,91,,,8,,,,,,,84,,,6,6,,8,,,,,35,50,,40,,,57,,,,,,,,94,,,94,,,46,8,,,,,,35,94,,,,66,,,,94,27,,,,50,,,50,,46,,46,,,,,,50,,26,,,,,94,,,,,91,,,,,,,,,35,,,,,,37,,,,,35,,,13,
